companycode,inn,ogrn,kpp,name,address,hr-agency,url,site,phone,fax,email,code_industry_branch
1025401496966,5404141341,1025401496966,540401001,"Муниципальное бюджетное общеобразовательное учреждение города Новосибирска ""Средняя общеобразовательная школа № 27""","Новосибирская область, 630054, г Новосибирск, ул Плахотного, д. 31, 82.873457, 54.985457",,https://trudvsem.ru/company/1025401496966,,+7(383)3554193,,sch_27_nsk@nios.ru,
1035404726246,5445115799,1035404726246,540401001,"АО ""НПЗ""","Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 30А, офис 317, 82.853056, 54.998003",,https://trudvsem.ru/company/1035404726246,,,,otdel_prodag@lveplant.ru,
1165476108984,5403017616,1165476108984,541001001,"Общество с ограниченной ответственностью ""ЗЖБИ Горный""","Новосибирская область, 630901, г Новосибирск, ул Селенгинская, д. 1А, 82.971849, 55.161044",,https://trudvsem.ru/company/1165476108984,,+7(383)3473603,,emelina_work@mail.ru,
1095403010383,5403232532,1095403010383,540301001,"ОАО ""Новосибхолод""","Новосибирская область, 630088, г Новосибирск, ул Сибиряков-Гвардейцев, д. 54, 82.893651, 54.953121",,https://trudvsem.ru/company/1095403010383,,+7(383)3420210 доб. 296,,irina-xabarova@bk.ru,
1155476043128,5438000074,1155476043128,543801001,"Общество с ограниченной ответственностью ""Промышленное Партнерство Сибирь-Профиль""","Новосибирская область, 633447, с Кудельный Ключ, р-н Тогучинский, ул Лесная, д. 9, 4500 метров по направлению на северо-восток с. Кудельный ключ",,https://trudvsem.ru/company/1155476043128,,+7(38340)28266,,ooo.ppsp@mail.ru,
1025403871690,5409111492,1025403871690,540901001,"МБУК ДК ""40 лет ВЛКСМ""","Новосибирская область, 630059, г Новосибирск, ул Узорная, д. 1, корп. 2, 83.081273, 54.923693",,https://trudvsem.ru/company/1025403871690,,,,,
1035401482907,5404438053,1035401482907,540401001,"Муниципальное бюджетное учрежедние культуры города Новосибирска ""Культурно-Досуговый центр имени К.С.Станиславского""","Новосибирская область, 630054, г Новосибирск, ул Станиславского, д. 12, 82.871112, 54.982983",,https://trudvsem.ru/company/1035401482907,,+7(383)3620135,,dks_nsk@mail.ru,
1075404021263,5404334103,1075404021263,540401001,"Общество с ограниченной ответственностью ""РемАвто""","Новосибирская область, 630032, г Новосибирск, ул Станционная, д. 13, корп. 1, 82.866099, 54.997053",,https://trudvsem.ru/company/1075404021263,,+7(903)9014583,,rem_avto@inbox.ru,
1175476068415,5410068876,1175476068415,541001001,"Общество с ограниченной ответственностью ""ЛифтСервис""","Новосибирская область, 630061, г Новосибирск, ул Тюленина, д. 26, офис 228, 82.935701, 55.111351",,https://trudvsem.ru/company/1175476068415,,+7(383)3196883,,liftservis9@mail.ru,
1095470000174,5451112161,1095470000174,545101001,"ООО  ""СТРОЙТРАНССЕРВИС""","Новосибирская область, 632335, г Барабинск, ул Перевозникова, д. 12, 78.340234, 55.373071",,https://trudvsem.ru/company/1095470000174,,,,,
1195476027306,5451007270,1195476027306,545101001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВОЧАНОВО""","Новосибирская область, 632313, с Новочановское, р-н Барабинский, ул Центральная, д. 35, 78.175169, 54.949466",,https://trudvsem.ru/company/1195476027306,,+7(38361)97270,,novochanovo@mail.ru,
313547632200314,540404253373,313547632200314,nan,Индивидуальный предприниматель Ощепкова Ирина Николаевна,"Новосибирская область, 630033, г Новосибирск, ул Тюменская, д. 2, 82.946562, 54.96039",,https://trudvsem.ru/company/313547632200314,,+7(913)7227329,,alex_031084@mail.ru,
1095470000097,5451112098,1095470000097,545101001,МБОУДО ЦДОД,"Новосибирская область, 632331, г Барабинск, ул Деповская, д. 13, 78.353979, 55.357496",,https://trudvsem.ru/company/1095470000097,http://centrdod.moy.su/,,,,
1105471000337,5452115172,1105471000337,545201001,"ООО ""АНТЕЙ""","Новосибирская область, 632336, г Барабинск, ул Луначарского, д. 8 а, 78.385995, 55.352767",,https://trudvsem.ru/company/1105471000337,,+7(38361)30011,,info@tk-antei.ru,
1025406224964,5429105169,1025406224964,542901001,Муниципальное бюджетное общеобразовательное учреждение Новосельская средняя общеобразовательная школа имени чытырёх  Героев Советского Союза Купинского района,"Новосибирская область, 632750, с Новоселье, р-н Купинский, д. 150, Новосельский проспект, 76.882359, 54.171171",,https://trudvsem.ru/company/1025406224964,,+7(38358)49217,,novoselo@ngs.ru,
1185476074035,5403044000,1185476074035,540301001,Общество с Ограниченной Ответственностью НСК-ОЙЛ,"Новосибирская область, 630088, г Новосибирск, ул Сибиряков-Гвардейцев, д. 49А, Созвониться обязательно, 82.935342, 54.950324",,https://trudvsem.ru/company/1185476074035,,+7(960)7818416,,morozov.ma@54nskoil.ru,
1025401502279,5404156370,1025401502279,540401001,"МКДОУ д.с 422 ""Сибирячок""","Новосибирская область, 630136, г Новосибирск, ул Киевская, д. 19, 82.839195, 54.989357",,https://trudvsem.ru/company/1025401502279,,+7(383)3418812,,ds_422_nsk@nios.ru,
1155476116135,5404022094,1155476116135,540401001,"Общество с ограниченной ответственностью ""Частная охранная организация ""А АЯКС""","Новосибирская область, 630087, г Новосибирск, пр-кт Карла Маркса, д. 30/1, офис 603, 82.912533, 54.991614",,https://trudvsem.ru/company/1155476116135,,+7(953)7669372,,3106506@ngs.ru,
1165476161949,5406619320,1165476161949,540201001,"Общество с ограниченной ответственностью Торговый дом ""Евробетон""","Новосибирская область, 630040, п Озерный, р-н Новосибирский, мкр Армейский, д. 10/1, 82.665685, 54.826022",,https://trudvsem.ru/company/1165476161949,,+7(913)7233879,,k.evrobeton@mail.ru,
1025401493171,5404123825,1025401493171,540401001,МКДОУ Д/С № 323,"Новосибирская область, 630045, г Новосибирск, ул Амурская, д. 35/1, 2-ой корпус - ул. Плахотного, 103, 82.84719, 54.979547",,https://trudvsem.ru/company/1025401493171,,,,,
1095410005316,5410028351,1095410005316,541001001,"ООО ""НЗХК-Энергия""","Новосибирская область, 630110, г Новосибирск, ул Богдана Хмельницкого, д. 94, 82.977778, 55.089331",,https://trudvsem.ru/company/1095410005316,http://nccp-energy.ru,+7(383)2748200,+7(383)2740754,kadry@nccp-energy.ru,
